input,output
"February 14, 1938",02/14/1938
2009-02-22,02/22/2009
09/29/2048,"September 29, 2048"
"October 07, 2050",2050-10-07
"February 27, 1918",02/27/1918
26/08/1905,1905-08-26
"May 21, 1996",05/21/1996
27/11/1909,1909-11-27
2084-08-30,08/30/2084
10/26/1947,26/10/1947
18/07/1965,07/18/1965
08/10/2009,2009-10-08
11/08/1939,08/11/1939
1982-01-13,01/13/1982
15/08/1980,"August 15, 1980"
20/03/1910,1910-03-20
07/17/2098,"July 17, 2098"
2012-03-09,09/03/2012
12/28/2084,2084-12-28
1996-02-06,06/02/1996
21/11/1995,1995-11-21
31/07/2076,"July 31, 2076"
1935-05-02,"May 02, 1935"
08/03/1930,"August 03, 1930"
12/11/1903,1903-11-12
"May 16, 1920",1920-05-16
"May 24, 1901",05/24/1901
05/09/2068,"May 09, 2068"
11/13/2088,13/11/2088
"April 30, 2076",04/30/2076
04/07/1914,1914-04-07
06/07/2021,07/06/2021
1935-02-21,"February 21, 1935"
08/11/1942,"August 11, 1942"
03/10/2091,10/03/2091
16/06/2092,2092-06-16
2002-07-12,12/07/2002
2006-05-03,05/03/2006
05/12/1902,12/05/1902
05/18/2079,18/05/2079
02/18/1984,"February 18, 1984"
2097-12-10,"December 10, 2097"
07/12/2074,"December 07, 2074"
1905-08-26,26/08/1905
2024-09-25,25/09/2024
"September 20, 2004",09/20/2004
"March 13, 1903",13/03/1903
"June 25, 1967",25/06/1967
05/14/1962,1962-05-14
2023-10-25,"October 25, 2023"
09/06/1983,"September 06, 1983"
10/26/1936,"October 26, 1936"
24/08/2091,08/24/2091
"January 12, 1966",12/01/1966
"September 12, 2004",09/12/2004
1958-09-14,"September 14, 1958"
2085-11-15,"November 15, 2085"
08/05/2087,05/08/2087
01/17/1912,1912-01-17
1975-12-17,17/12/1975
25/12/2037,"December 25, 2037"
"May 14, 1967",1967-05-14
1947-12-09,"December 09, 1947"
"July 28, 1910",28/07/1910
"November 11, 2000",11/11/2000
2063-07-10,07/10/2063
"May 30, 1980",1980-05-30
1909-09-04,09/04/1909
25/06/2060,2060-06-25
09/02/1975,1975-09-02
2020-04-09,04/09/2020
06/20/1963,20/06/1963
1998-04-01,"April 01, 1998"
23/01/2096,"January 23, 2096"
"May 10, 2067",10/05/2067
08/04/1925,04/08/1925
"August 22, 2097",22/08/2097
2037-04-23,04/23/2037
04/08/1998,08/04/1998
"September 08, 1951",08/09/1951
27/04/2058,04/27/2058
06/12/1962,1962-12-06
2049-08-31,08/31/2049
18/05/1935,05/18/1935
1935-11-16,"November 16, 1935"
11/22/1939,22/11/1939
2085-08-17,17/08/2085
06/06/2099,"June 06, 2099"
2008-01-29,"January 29, 2008"
17/09/1917,09/17/1917
"June 08, 2024",2024-06-08
1963-01-06,01/06/1963
06/05/1944,"June 05, 1944"
07/21/2053,2053-07-21
06/07/1938,"June 07, 1938"
"October 23, 1920",23/10/1920
2067-04-18,18/04/2067
"April 26, 1940",04/26/1940
03/24/2044,24/03/2044
"April 24, 2077",2077-04-24
11/25/1976,1976-11-25
"November 14, 2026",14/11/2026
10/10/1966,10/10/1966
"September 06, 2072",2072-09-06
08/09/1934,09/08/1934
16/04/2075,"April 16, 2075"
"March 29, 1985",03/29/1985
12/14/2028,14/12/2028
1905-07-27,27/07/1905
1937-02-21,21/02/1937
02/09/2048,2048-02-09
05/12/1967,12/05/1967
15/03/2075,2075-03-15
08/04/2060,"August 04, 2060"
11/25/2099,"November 25, 2099"
14/07/1989,07/14/1989
06/02/1917,02/06/1917
27/10/1951,10/27/1951
06/14/1912,14/06/1912
"November 14, 2049",2049-11-14
26/06/1959,"June 26, 1959"
16/08/1906,1906-08-16
"July 03, 2044",03/07/2044
01/30/2095,"January 30, 2095"
2040-08-18,18/08/2040
"May 07, 2078",07/05/2078
05/07/2047,07/05/2047
02/10/2095,"October 02, 2095"
"January 26, 1943",1943-01-26
07/08/2081,08/07/2081
2065-12-08,08/12/2065
11/20/2099,"November 20, 2099"
2042-07-11,07/11/2042
"June 18, 1998",06/18/1998
2008-06-05,06/05/2008
09/18/1905,"September 18, 1905"
05/03/2063,"March 05, 2063"
07/09/1920,"September 07, 1920"
2077-01-13,01/13/2077
20/10/1995,1995-10-20
15/04/2020,"April 15, 2020"
2089-08-13,"August 13, 2089"
03/07/1999,"March 07, 1999"
"April 14, 2037",14/04/2037
01/05/2086,05/01/2086
21/10/1963,1963-10-21
2051-04-07,04/07/2051
1989-06-24,06/24/1989
11/04/1991,"November 04, 1991"
2006-04-18,"April 18, 2006"
"June 09, 1986",06/09/1986
"May 06, 2086",05/06/2086
07/12/2021,"December 07, 2021"
01/07/2092,07/01/2092
22/12/1959,12/22/1959
22/08/1941,1941-08-22
1911-12-22,12/22/1911
08/18/1946,"August 18, 1946"
10/04/2068,"April 10, 2068"
1925-09-16,16/09/1925
16/04/2094,04/16/2094
03/02/2066,02/03/2066
18/12/2059,12/18/2059
11/12/2073,"December 11, 2073"
2060-05-05,05/05/2060
1934-06-30,30/06/1934
09/04/1992,"April 09, 1992"
02/12/2015,12/02/2015
"March 15, 2095",15/03/2095
08/12/1992,"August 12, 1992"
03/25/1912,25/03/1912
19/11/1979,11/19/1979
2030-06-21,21/06/2030
08/27/2071,"August 27, 2071"
31/10/2059,10/31/2059
2062-03-16,16/03/2062
1906-04-06,06/04/1906
10/29/1938,1938-10-29
"February 01, 1910",01/02/1910
04/27/1939,"April 27, 1939"
"January 13, 1922",1922-01-13
01/07/2092,"January 07, 2092"
"June 06, 2046",06/06/2046
2089-02-25,"February 25, 2089"
04/29/2055,2055-04-29
11/11/1974,"November 11, 1974"
"October 26, 2097",2097-10-26
"December 07, 2076",07/12/2076
1950-01-18,"January 18, 1950"
2075-05-24,24/05/2075
06/26/1952,1952-06-26
2034-04-28,28/04/2034
11/05/1975,"May 11, 1975"
19/11/1958,1958-11-19
1999-06-21,06/21/1999
"August 11, 2094",2094-08-11
"June 03, 1964",03/06/1964
11/14/1939,"November 14, 1939"
2014-09-20,09/20/2014
01/21/2090,21/01/2090
03/03/1940,03/03/1940
03/13/1940,1940-03-13
14/11/2011,"November 14, 2011"
05/19/1926,1926-05-19
"October 20, 1913",10/20/1913
1939-06-28,"June 28, 1939"
2090-03-05,03/05/2090
07/15/1956,"July 15, 1956"
06/01/2044,2044-01-06
2021-08-27,08/27/2021
"August 18, 1910",08/18/1910
30/10/1958,10/30/1958
03/10/1928,10/03/1928
31/03/1931,03/31/1931
04/02/1938,1938-02-04
17/05/1926,1926-05-17
"December 26, 1991",12/26/1991
02/01/1957,1957-01-02
"December 09, 2056",09/12/2056
07/09/1921,1921-07-09
12/01/1925,"December 01, 1925"
2008-07-17,17/07/2008
08/05/2031,2031-08-05
"May 24, 2004",05/24/2004
1921-07-17,07/17/1921
09/02/2067,2067-09-02
"November 06, 1996",06/11/1996
2087-07-27,"July 27, 2087"
05/08/2015,2015-05-08
2015-12-15,"December 15, 2015"
"March 31, 1995",03/31/1995
2020-07-28,28/07/2020
1912-05-28,"May 28, 1912"
"January 25, 1939",01/25/1939
24/12/2071,"December 24, 2071"
1984-01-25,25/01/1984
02/07/2004,07/02/2004
1960-03-31,"March 31, 1960"
01/11/2031,"November 01, 2031"
"August 07, 2007",2007-08-07
23/04/1996,1996-04-23
11/01/2013,2013-11-01
10/04/1948,"October 04, 1948"
28/06/1952,06/28/1952
2044-03-23,03/23/2044
01/11/2026,11/01/2026
01/10/1972,"October 01, 1972"
16/06/1900,1900-06-16
"August 29, 1944",08/29/1944
16/04/2097,04/16/2097
2006-07-17,07/17/2006
1989-09-04,09/04/1989
30/09/1920,"September 30, 1920"
2059-04-06,"April 06, 2059"
01/08/1911,08/01/1911
06/09/1996,"September 06, 1996"
03/08/2038,08/03/2038
05/27/1961,1961-05-27
2027-08-10,10/08/2027
06/08/2035,08/06/2035
"May 24, 1950",1950-05-24
2068-05-14,"May 14, 2068"
"April 06, 2067",04/06/2067
29/07/2092,"July 29, 2092"
09/12/1928,1928-12-09
1934-12-30,30/12/1934
2011-03-23,23/03/2011
12/22/1980,1980-12-22
"December 28, 2049",28/12/2049
14/04/2008,2008-04-14
1958-09-22,"September 22, 1958"
"January 21, 2003",2003-01-21
02/15/2044,15/02/2044
"June 06, 2057",2057-06-06
"November 20, 2089",20/11/2089
14/08/1936,08/14/1936
1913-09-11,09/11/1913
2080-12-31,12/31/2080
10/07/2054,2054-10-07
1950-11-03,03/11/1950
"November 08, 2077",2077-11-08
01/30/2042,"January 30, 2042"
1996-12-19,"December 19, 1996"
"November 16, 1991",16/11/1991
2067-07-30,"July 30, 2067"
07/16/2052,16/07/2052
1925-08-23,08/23/1925
09/10/1911,1911-10-09
1992-01-30,01/30/1992
10/08/1940,08/10/1940
"February 26, 2085",2085-02-26
19/06/2097,2097-06-19
1965-08-26,08/26/1965
02/19/1902,"February 19, 1902"
1991-08-15,08/15/1991
07/21/1901,1901-07-21
"April 01, 2098",04/01/2098
1980-03-22,"March 22, 1980"
"February 21, 1963",21/02/1963
05/20/2015,20/05/2015
"May 20, 1976",05/20/1976
2098-06-01,"June 01, 2098"
"October 29, 2018",29/10/2018
19/01/1928,1928-01-19
1975-05-23,23/05/1975
02/08/1919,"February 08, 1919"
2074-10-21,21/10/2074
01/18/2022,"January 18, 2022"
"June 24, 2067",06/24/2067
"June 30, 1910",06/30/1910
1907-09-17,"September 17, 1907"
06/21/1939,21/06/1939
"November 26, 1924",11/26/1924
2080-02-20,02/20/2080
07/30/2034,"July 30, 2034"
"December 30, 2067",2067-12-30
2075-10-03,03/10/2075
"April 24, 2097",04/24/2097
"November 22, 1947",11/22/1947
07/11/2016,"November 07, 2016"
"April 10, 2077",04/10/2077
2048-02-09,09/02/2048
12/12/1913,"December 12, 1913"
"July 22, 2050",22/07/2050
01/18/1961,18/01/1961
"March 31, 1963",1963-03-31
07/17/2054,17/07/2054
2088-04-24,24/04/2088
1932-08-10,08/10/1932
02/22/2084,"February 22, 2084"
"December 01, 2022",2022-12-01
06/23/2033,"June 23, 2033"
"August 07, 1942",07/08/1942
"July 12, 2014",12/07/2014
21/08/1967,1967-08-21
12/21/2061,"December 21, 2061"
"May 07, 2023",07/05/2023
2078-09-04,09/04/2078
2020-01-20,20/01/2020
10/12/2050,12/10/2050
26/02/1982,02/26/1982
02/15/1990,1990-02-15
14/02/2078,2078-02-14
"November 02, 1926",11/02/1926
02/22/1975,"February 22, 1975"
12/26/2087,26/12/2087
"March 21, 1940",1940-03-21
10/05/2018,2018-05-10
04/24/1930,1930-04-24
26/01/2084,2084-01-26
05/02/2060,02/05/2060
2016-04-06,04/06/2016
09/21/2059,21/09/2059
17/01/2079,2079-01-17
"July 31, 1963",07/31/1963
05/13/2051,"May 13, 2051"
2084-06-26,26/06/2084
1919-05-19,"May 19, 1919"
1950-07-13,07/13/1950
01/03/1925,1925-03-01
07/11/1929,11/07/1929
01/09/2098,2098-01-09
"August 30, 2005",30/08/2005
26/11/1965,11/26/1965
2048-12-30,"December 30, 2048"
02/28/2091,28/02/2091
06/03/2037,2037-03-06
1966-02-15,"February 15, 1966"
07/06/2077,"June 07, 2077"
1927-09-23,09/23/1927
08/14/1995,1995-08-14
"May 31, 1920",05/31/1920
13/12/2010,12/13/2010
1902-08-15,"August 15, 1902"
10/12/1916,1916-12-10
1938-05-05,05/05/1938
04/13/2059,13/04/2059
"October 25, 2031",2031-10-25
1984-03-12,"March 12, 1984"
06/24/1916,"June 24, 1916"
1980-08-28,28/08/1980
"January 17, 2093",2093-01-17
04/22/1944,1944-04-22
11/17/1932,17/11/1932
"April 23, 2081",2081-04-23
11/25/2091,2091-11-25
02/09/1910,1910-02-09
"August 18, 2007",08/18/2007
11/09/1949,09/11/1949
17/03/1918,"March 17, 1918"
"May 07, 2002",07/05/2002
26/03/1981,"March 26, 1981"
"June 06, 2095",06/06/2095
"November 18, 2088",2088-11-18
"January 31, 2057",31/01/2057
2025-01-12,01/12/2025
"May 31, 2067",31/05/2067
16/05/1971,1971-05-16
03/13/1987,13/03/1987
05/27/1938,27/05/1938
21/10/2032,"October 21, 2032"
1979-07-03,"July 03, 1979"
"February 04, 1926",04/02/1926
20/01/2074,01/20/2074
08/07/1904,07/08/1904
02/05/1951,"February 05, 1951"
2032-08-17,"August 17, 2032"
"March 07, 1950",03/07/1950
2042-03-07,07/03/2042
2059-03-08,03/08/2059
2097-04-07,07/04/2097
06/28/2051,28/06/2051
2040-07-22,22/07/2040
1978-06-25,06/25/1978
07/08/2068,08/07/2068
"March 14, 2084",03/14/2084
1900-12-21,21/12/1900
16/11/1931,1931-11-16
10/04/2090,"October 04, 2090"
14/01/1934,01/14/1934
19/04/2038,2038-04-19
11/02/1939,"November 02, 1939"
1969-09-21,09/21/1969
1968-02-19,"February 19, 1968"
06/11/1950,11/06/1950
2093-08-04,08/04/2093
"May 12, 1936",12/05/1936
1938-07-13,"July 13, 1938"
12/10/2017,2017-10-12
"June 02, 2039",2039-06-02
30/03/2068,03/30/2068
06/15/2038,2038-06-15
1937-09-23,23/09/1937
2060-12-24,"December 24, 2060"
"November 08, 2064",11/08/2064
1922-07-29,29/07/1922
18/05/2000,"May 18, 2000"
"November 17, 2002",2002-11-17
2041-03-27,27/03/2041
16/10/1901,1901-10-16
27/09/2004,"September 27, 2004"
"January 21, 2071",01/21/2071
21/02/1935,1935-02-21
05/26/1916,1916-05-26
18/11/2064,2064-11-18
27/07/2074,"July 27, 2074"
"December 26, 1994",1994-12-26
"December 05, 1993",05/12/1993
10/14/2095,"October 14, 2095"
"April 30, 2099",30/04/2099
2052-11-02,11/02/2052
07/12/2030,"December 07, 2030"
"May 02, 1935",05/02/1935
"July 01, 1948",1948-07-01
03/01/2092,"March 01, 2092"
1950-07-27,"July 27, 1950"
11/21/1968,"November 21, 1968"
"August 25, 1959",08/25/1959
01/02/2008,"January 02, 2008"
"July 23, 2089",2089-07-23
"January 02, 1946",02/01/1946
"September 03, 2099",03/09/2099
"April 01, 1901",1901-04-01
03/11/2046,11/03/2046
"November 30, 2083",30/11/2083
06/19/1942,19/06/1942
09/28/1908,"September 28, 1908"
14/06/1929,1929-06-14
03/06/1903,"June 03, 1903"
12/05/1954,1954-05-12
26/04/1968,04/26/1968
"June 13, 1917",1917-06-13
03/17/1967,"March 17, 1967"
2031-06-10,10/06/2031
"March 24, 1935",24/03/1935
10/14/2060,14/10/2060
1927-04-28,"April 28, 1927"
2073-10-18,"October 18, 2073"
2022-12-15,15/12/2022
25/01/2031,01/25/2031
"March 24, 1964",03/24/1964
06/25/1949,"June 25, 1949"
"February 16, 2080",16/02/2080
1938-05-17,17/05/1938
"July 09, 1970",1970-07-09
04/16/2090,2090-04-16
06/05/2040,2040-05-06
09/26/1928,"September 26, 1928"
12/17/2036,"December 17, 2036"
09/16/2094,2094-09-16
"September 25, 1947",25/09/1947
06/06/1919,"June 06, 1919"
12/04/1992,"April 12, 1992"
02/15/1902,1902-02-15
23/06/2030,"June 23, 2030"
1972-03-26,03/26/1972
"March 21, 2047",21/03/2047
20/07/2062,"July 20, 2062"
1962-04-28,28/04/1962
1911-11-13,"November 13, 1911"
"July 25, 1902",25/07/1902
11/09/2054,09/11/2054
11/25/2031,"November 25, 2031"
"November 30, 2019",30/11/2019
06/12/1901,12/06/1901
"August 13, 1934",13/08/1934
"December 25, 1926",12/25/1926
07/25/2038,"July 25, 2038"
30/06/2023,2023-06-30
10/24/1967,1967-10-24
23/06/1980,"June 23, 1980"
30/07/2007,07/30/2007
2072-08-09,09/08/2072
13/11/1973,11/13/1973
"June 08, 1938",06/08/1938
2041-03-17,17/03/2041
"May 02, 1997",1997-05-02
"January 09, 1908",01/09/1908
11/17/1962,17/11/1962
1968-10-26,"October 26, 1968"
02/06/1999,06/02/1999
"April 17, 2041",04/17/2041
1949-11-10,10/11/1949
"February 08, 2029",08/02/2029
07/18/2093,2093-07-18
02/10/1921,1921-10-02
05/23/2005,2005-05-23
21/12/2013,2013-12-21
10/15/2049,"October 15, 2049"
"January 22, 1961",22/01/1961
24/02/2072,02/24/2072
"February 19, 1953",1953-02-19
1949-01-24,01/24/1949
07/22/1977,1977-07-22
12/02/1953,02/12/1953
"April 07, 1927",04/07/1927
06/07/2064,07/06/2064
"April 04, 1914",1914-04-04
07/28/1914,1914-07-28
2064-07-31,31/07/2064
2040-11-28,"November 28, 2040"
07/02/2063,2063-07-02
"July 11, 1960",11/07/1960
1920-03-13,03/13/1920
1972-10-20,"October 20, 1972"
24/07/1957,"July 24, 1957"
11/26/1943,26/11/1943
01/19/2056,2056-01-19
1917-03-10,03/10/1917
17/10/2023,"October 17, 2023"
"January 14, 1913",14/01/1913
"April 25, 1910",1910-04-25
07/21/2018,2018-07-21
01/03/1966,03/01/1966
09/03/1964,03/09/1964
11/12/1938,12/11/1938
31/05/1915,"May 31, 1915"
01/31/1964,"January 31, 1964"
21/11/1997,11/21/1997
16/05/1966,1966-05-16
07/13/2009,"July 13, 2009"
18/08/1925,08/18/1925
2096-07-16,"July 16, 2096"
1939-11-14,"November 14, 1939"
12/13/1913,1913-12-13
1970-07-21,21/07/1970
"December 26, 1940",26/12/1940
03/09/2077,2077-03-09
1992-01-30,"January 30, 1992"
31/08/2030,08/31/2030
"April 08, 2058",04/08/2058
23/11/2088,11/23/2088
"October 21, 2029",2029-10-21
01/31/1944,"January 31, 1944"
2005-04-08,04/08/2005
"October 14, 2043",2043-10-14
09/22/1928,"September 22, 1928"
14/11/1937,"November 14, 1937"
08/19/2032,"August 19, 2032"
19/03/2060,"March 19, 2060"
1978-12-13,12/13/1978
02/04/1968,1968-02-04
"August 24, 1951",24/08/1951
"October 22, 1967",10/22/1967
04/28/1939,28/04/1939
03/10/2098,"October 03, 2098"
"November 01, 1928",1928-11-01
08/05/2057,2057-08-05
07/15/1994,"July 15, 1994"
18/01/2018,2018-01-18
29/04/1958,"April 29, 1958"
"October 09, 2022",10/09/2022
06/03/2018,"March 06, 2018"
"January 17, 2056",01/17/2056
1926-12-10,"December 10, 1926"
04/26/1964,26/04/1964
"October 05, 2097",10/05/2097
08/04/2091,04/08/2091
"December 09, 1973",09/12/1973
1902-03-18,03/18/1902
01/20/1924,"January 20, 1924"
03/28/1927,1927-03-28
2055-08-12,08/12/2055
2051-12-20,20/12/2051
06/16/1902,16/06/1902
"April 02, 1943",02/04/1943
20/08/2068,"August 20, 2068"
06/12/1945,"December 06, 1945"
07/11/1903,"July 11, 1903"
04/08/2087,08/04/2087
03/06/1963,"March 06, 1963"
2056-09-27,09/27/2056
24/05/1968,05/24/1968
09/01/2035,01/09/2035
12/07/1983,"December 07, 1983"
27/07/1978,07/27/1978
01/10/1948,1948-01-10
"February 28, 2070",28/02/2070
25/07/1955,"July 25, 1955"
"September 06, 2010",06/09/2010
12/19/1949,"December 19, 1949"
12/17/1984,17/12/1984
"November 19, 2046",19/11/2046
2041-04-24,"April 24, 2041"
"February 09, 1969",02/09/1969
03/04/1944,1944-04-03
10/08/1936,"October 08, 1936"
26/05/1920,05/26/1920
"March 13, 2079",13/03/2079
1955-04-15,"April 15, 1955"
"December 30, 1971",30/12/1971
10/29/1948,1948-10-29
"November 04, 1909",11/04/1909
03/24/2049,2049-03-24
09/09/1989,09/09/1989
"April 07, 2013",07/04/2013
02/06/1910,1910-06-02
"April 03, 1905",04/03/1905
"September 11, 1912",11/09/1912
"October 31, 1925",1925-10-31
06/18/2023,2023-06-18
2050-12-31,12/31/2050
2047-12-22,"December 22, 2047"
17/12/1978,12/17/1978
1963-01-12,"January 12, 1963"
"May 10, 2053",05/10/2053
2042-09-23,09/23/2042
1998-02-11,11/02/1998
08/23/1997,1997-08-23
"February 19, 2029",02/19/2029
22/07/1915,1915-07-22
2013-01-30,01/30/2013
"October 11, 1926",11/10/1926
04/06/1955,1955-04-06
20/10/1954,10/20/1954
2069-10-18,10/18/2069
11/12/1927,"December 11, 1927"
"March 10, 2095",2095-03-10
1929-06-22,06/22/1929
"September 07, 2032",07/09/2032
02/03/2023,2023-02-03
1959-12-26,26/12/1959
"April 13, 2049",2049-04-13
2032-03-01,03/01/2032
"April 25, 2040",2040-04-25
"April 21, 2032",21/04/2032
01/07/1991,1991-01-07
2078-04-14,"April 14, 2078"
17/07/1955,07/17/1955
"April 02, 2077",04/02/2077
12/02/1978,"February 12, 1978"
"August 28, 2075",08/28/2075
"June 24, 1926",1926-06-24
08/16/2036,"August 16, 2036"
2012-12-07,07/12/2012
1997-03-28,28/03/1997
12/30/1961,"December 30, 1961"
09/18/2048,18/09/2048
"September 25, 1995",09/25/1995
2031-11-07,"November 07, 2031"
05/30/2034,2034-05-30
"November 23, 2095",11/23/2095
"July 18, 1932",1932-07-18
2078-08-30,08/30/2078
"December 13, 2056",13/12/2056
2006-10-24,"October 24, 2006"
2044-10-15,"October 15, 2044"
1909-08-30,30/08/1909
"October 07, 2028",07/10/2028
03/05/1907,1907-05-03
12/17/1965,"December 17, 1965"
"June 01, 2040",01/06/2040
"January 26, 1920",01/26/1920
04/01/1955,1955-04-01
11/23/2084,"November 23, 2084"
05/14/2005,"May 14, 2005"
12/08/2039,08/12/2039
05/15/1940,"May 15, 1940"
2089-09-17,09/17/2089
03/13/2050,"March 13, 2050"
01/08/1933,1933-08-01
21/10/2051,2051-10-21
24/01/1971,1971-01-24
1971-02-13,"February 13, 1971"
02/22/2015,2015-02-22
11/10/1958,"November 10, 1958"
11/02/1902,02/11/1902
04/04/1935,"April 04, 1935"
09/18/1996,1996-09-18
09/25/2091,25/09/2091
25/02/2087,2087-02-25
2008-10-03,03/10/2008
1960-10-02,10/02/1960
10/07/1930,"October 07, 1930"
"September 26, 1925",26/09/1925
02/08/2017,2017-02-08
05/02/2085,2085-02-05
"August 31, 1946",08/31/1946
2011-07-31,"July 31, 2011"
2091-03-10,03/10/2091
"June 21, 2004",06/21/2004
"April 03, 1950",1950-04-03
20/11/2015,2015-11-20
05/30/1963,"May 30, 1963"
24/02/1971,02/24/1971
1989-07-16,"July 16, 1989"
07/23/1919,"July 23, 1919"
"September 29, 1946",29/09/1946
26/06/2080,"June 26, 2080"
"December 12, 2005",12/12/2005
1947-06-03,06/03/1947
15/04/2025,04/15/2025
"November 28, 2084",11/28/2084
"September 14, 2051",09/14/2051
12/07/2072,07/12/2072
"March 18, 1993",18/03/1993
"February 08, 2024",08/02/2024
09/28/2090,2090-09-28
12/22/1921,"December 22, 1921"
2031-03-30,"March 30, 2031"
12/04/1971,"December 04, 1971"
2096-01-17,01/17/2096
2026-09-25,09/25/2026
10/11/2025,"October 11, 2025"
28/12/2048,"December 28, 2048"
29/11/2052,"November 29, 2052"
17/03/2002,"March 17, 2002"
06/25/1926,1926-06-25
11/11/1988,"November 11, 1988"
"October 01, 1984",10/01/1984
"September 08, 2060",2060-09-08
"February 21, 2074",02/21/2074
08/04/1967,"August 04, 1967"
"January 13, 1979",13/01/1979
2020-01-22,01/22/2020
03/15/1965,1965-03-15
15/07/1939,1939-07-15
"September 07, 2031",2031-09-07
09/20/2036,20/09/2036
"March 23, 1991",03/23/1991
01/11/1980,11/01/1980
1971-07-17,"July 17, 1971"
2033-04-03,04/03/2033
08/26/2095,26/08/2095
"March 12, 1903",03/12/1903
2094-06-11,11/06/2094
"May 17, 1977",17/05/1977
"November 09, 2004",09/11/2004
1920-07-24,"July 24, 1920"
02/28/2025,"February 28, 2025"
12/19/1913,19/12/1913
"December 12, 2049",12/12/2049
1918-11-10,11/10/1918
"December 20, 1997",1997-12-20
