input,output
1946.09.16,1946-09-16
03/15/2061,15-03-2061
02.02.2081,02/02/2081
1960-11-26,26-11-1960
28/05/2040,28.05.2040
27.06.1956,1956/06/27
1955.04.12,"April 12, 1955"
10-01-2051,10/01/2051
25/05/1998,05/25/1998
"January 30, 1949",01/30/1949
1922/02/11,11/02/1922
06.06.2024,06.06.2024
1978/01/30,01.30.1978
11.15.1907,1907-11-15
07-08-2061,08/07/2061
09/19/1997,1997/09/19
"October 08, 1938",10/08/1938
08.16.2063,2063/08/16
21/09/2082,09/21/2082
1909.04.13,13/04/1909
17/12/2022,2022.12.17
01/30/1983,01.30.1983
2026.06.15,15/06/2026
2019/04/19,19.04.2019
2079-12-23,"December 23, 2079"
1990-05-24,05/24/1990
09.05.1978,1978-05-09
2057/11/11,11-11-2057
1919-10-23,23/10/1919
22-05-1974,05.22.1974
02-02-2037,02.02.2037
27-01-2066,27.01.2066
01-07-2017,2017-07-01
1943-02-22,"February 22, 1943"
02/08/1919,1919/08/02
01/05/2028,05.01.2028
1901/11/11,11.11.1901
25.11.1935,1935-11-25
2020-06-06,06-06-2020
"June 02, 1956",02/06/1956
08/09/1905,08-09-1905
09.14.2049,2049.09.14
2033/11/06,06-11-2033
19-02-1947,1947-02-19
12/04/1982,1982/04/12
11.29.2004,2004-11-29
"September 06, 1929",1929-09-06
28/05/2091,28-05-2091
"May 24, 1935",1935.05.24
04/11/2011,04-11-2011
07.23.1945,1945-07-23
07.12.2083,12-07-2083
"November 22, 1967",22-11-1967
19.07.1935,1935.07.19
15.01.2025,01/15/2025
02/04/1988,04/02/1988
2085/01/30,2085.01.30
13/05/1983,13.05.1983
26.06.1975,1975/06/26
2086.08.21,2086-08-21
2092/07/04,2092-07-04
01.21.2073,2073-01-21
2092/06/06,2092.06.06
2099.07.29,29-07-2099
1998-11-28,11/28/1998
04.27.2072,27.04.2072
2082.06.25,2082/06/25
11.11.1940,11/11/1940
12.08.1972,08.12.1972
03.13.2018,2018.03.13
07.04.1915,04/07/1915
07.10.2026,10.07.2026
27.01.2013,27/01/2013
12.07.1961,07-12-1961
2081-08-02,2081/08/02
06.13.1946,1946-06-13
09/17/1956,17/09/1956
03/22/2034,22-03-2034
2031/05/05,2031.05.05
"April 18, 1985",04.18.1985
22/06/2041,2041.06.22
25/06/2078,06.25.2078
1976.11.25,25/11/1976
1930-03-01,"March 01, 1930"
08.19.1982,19/08/1982
14.11.1994,1994.11.14
12-03-1999,1999/03/12
01-02-2096,"February 01, 2096"
09.05.1922,09-05-1922
05/21/2034,2034-05-21
2086-03-11,2086.03.11
05/26/2057,2057/05/26
1922.02.23,23-02-1922
21.05.1995,"May 21, 1995"
20/08/1921,20.08.1921
2006/03/27,27/03/2006
2071-05-17,17/05/2071
09.08.1934,1934/09/08
17.07.2026,"July 17, 2026"
"May 25, 2054",25/05/2054
1940-11-21,21/11/1940
"August 18, 2075",18-08-2075
26/12/1997,26-12-1997
05.13.1981,"May 13, 1981"
"October 21, 1927",21.10.1927
1906/09/14,"September 14, 1906"
07/23/2076,23/07/2076
07.05.1925,"May 07, 1925"
1917/09/28,28/09/1917
21/10/1917,21.10.1917
11.02.2000,11-02-2000
24-12-2088,12.24.2088
29.07.1903,29/07/1903
13.07.2064,13/07/2064
1977-02-09,09.02.1977
24-11-1911,1911-11-24
2040-12-28,2040.12.28
01.12.2005,01-12-2005
24/05/2021,05/24/2021
11/19/1943,19.11.1943
25/11/1929,25.11.1929
31-01-1980,"January 31, 1980"
1943-12-15,15-12-1943
30.11.2063,"November 30, 2063"
07/20/2066,20.07.2066
2014.08.14,2014/08/14
2074.09.05,09/05/2074
"September 22, 1909",1909-09-22
03/21/1934,21-03-1934
2071-04-01,01.04.2071
31.01.2061,2061.01.31
1923-11-30,11.30.1923
1951-11-11,11/11/1951
07/07/1967,07/07/1967
1982.04.12,04.12.1982
06/01/2069,01.06.2069
17.03.2003,17-03-2003
"November 09, 2066",11/09/2066
1973/12/28,28/12/1973
03.01.1932,01-03-1932
29-08-2059,29.08.2059
25/09/2093,09.25.2093
2080-12-15,2080.12.15
"December 15, 1968",12.15.1968
1934-05-05,05/05/1934
2020/02/16,16-02-2020
02.01.2094,01.02.2094
03-11-1967,1967.11.03
1979.06.03,06/03/1979
1969.12.29,12/29/1969
15-03-2052,2052/03/15
10-03-1972,10.03.1972
2063-03-24,"March 24, 2063"
1994-09-18,18.09.1994
"December 16, 2051",16-12-2051
05.12.1938,1938-12-05
24.05.2040,2040/05/24
01.03.2097,01/03/2097
08-11-1928,"November 08, 1928"
05/11/2011,2011-11-05
2015.02.27,2015/02/27
1964-06-25,1964/06/25
01/03/2032,01.03.2032
1968/04/11,04/11/1968
"November 29, 1939",11.29.1939
1927.05.29,1927-05-29
04.08.1914,04/08/1914
04-10-2040,"October 04, 2040"
03.18.2004,2004/03/18
29-07-2038,29/07/2038
1984/05/17,"May 17, 1984"
06.20.2086,"June 20, 2086"
06/17/2048,17.06.2048
1967/09/12,1967-09-12
"January 04, 2018",04.01.2018
1991-01-03,03/01/1991
2087.07.11,07/11/2087
2051-05-02,05.02.2051
08/28/2068,2068-08-28
04.24.2088,24.04.2088
"July 01, 1927",01/07/1927
05-07-2060,07/05/2060
1961/12/04,04-12-1961
12/12/1931,1931-12-12
24.08.1967,08.24.1967
1960/03/16,1960.03.16
28.06.1933,06.28.1933
11.28.1970,28/11/1970
15.05.1910,1910-05-15
2020.03.13,13.03.2020
08.08.1957,"August 08, 1957"
1989/10/10,10.10.1989
2019/06/04,2019.06.04
"February 13, 2010",13.02.2010
2081.12.08,"December 08, 2081"
"February 01, 1918",01.02.1918
2078.12.18,18-12-2078
18/04/1980,04/18/1980
2077.05.10,2077/05/10
1977.02.22,02/22/1977
18.03.2083,"March 18, 2083"
06/04/1938,1938.04.06
1946-12-28,12/28/1946
20.10.1972,1972/10/20
12.11.2053,"November 12, 2053"
09.08.2031,2031/08/09
30.10.1960,1960/10/30
2024.06.16,06.16.2024
19.10.1992,19-10-1992
08.24.2027,24.08.2027
2021.07.23,23/07/2021
"January 26, 1970",01.26.1970
1954-03-05,05.03.1954
10/25/1952,"October 25, 1952"
1951-04-03,04/03/1951
2014.02.02,02-02-2014
29.12.1963,29/12/1963
28-09-1902,28.09.1902
1945/11/30,30.11.1945
29.07.2089,07.29.2089
18.11.1956,1956/11/18
2036/08/18,2036.08.18
09.05.1926,"May 09, 1926"
1959/03/07,"March 07, 1959"
2047-09-02,"September 02, 2047"
21/12/1983,21-12-1983
11.01.2064,01.11.2064
08/06/2007,06.08.2007
"July 23, 1923",07/23/1923
06/30/2087,30.06.2087
10.12.2074,2074.10.12
2011.09.12,12/09/2011
30.01.2007,"January 30, 2007"
1955-06-02,1955.06.02
2072-01-24,01/24/2072
2081.01.24,24/01/2081
20/09/2002,2002-09-20
1954-07-14,07.14.1954
1994/08/28,28-08-1994
23/05/1966,1966.05.23
02.12.2090,2090/02/12
2068.01.06,2068-01-06
03/28/1980,"March 28, 1980"
2004-05-25,2004/05/25
2035/12/15,15/12/2035
01.27.2045,27/01/2045
"February 01, 2040",01.02.2040
11/10/2077,2077-10-11
02/10/2008,10.02.2008
2081.12.03,03/12/2081
2049.10.17,2049-10-17
28-04-1926,04.28.1926
15/02/1913,15.02.1913
01.07.2037,07/01/2037
2034-07-10,10/07/2034
10.21.2071,21-10-2071
"October 24, 2058",10/24/2058
1920.09.01,09/01/1920
05/30/2092,2092/05/30
2095/04/14,2095-04-14
2033/04/26,26-04-2033
2016.04.13,2016/04/13
11-11-1923,1923/11/11
09.07.1924,1924/09/07
"January 26, 2072",26.01.2072
03.02.2000,03/02/2000
08-04-1904,"April 08, 1904"
25.11.2033,11.25.2033
"June 24, 2022",2022-06-24
10.01.2026,01-10-2026
2033/08/28,28-08-2033
17.04.2024,"April 17, 2024"
2060-10-12,"October 12, 2060"
23-04-2093,04.23.2093
12/05/2047,2047.05.12
"October 19, 1991",10/19/1991
03.19.1928,19.03.1928
25/04/1922,"April 25, 1922"
22/03/2075,2075/03/22
1928-03-05,1928/03/05
1939.02.13,02/13/1939
05/04/1970,1970.05.04
"May 21, 2025",05.21.2025
05.31.2096,31.05.2096
19-04-2028,2028/04/19
06/10/2026,10-06-2026
05.01.2003,05-01-2003
22-04-1989,"April 22, 1989"
21/08/1995,08.21.1995
02/10/2001,2001-02-10
11.16.1954,"November 16, 1954"
1901-07-03,1901/07/03
2061-05-29,2061/05/29
08/22/2043,2043/08/22
1987/12/26,12/26/1987
11.11.1904,"November 11, 1904"
1952.01.21,21.01.1952
2051.03.15,2051/03/15
24/01/1910,01.24.1910
2066-10-24,2066.10.24
1964-07-13,07/13/1964
01.25.2091,25/01/2091
06.21.2012,2012/06/21
12/12/1900,1900-12-12
20-06-2073,20/06/2073
09-11-2020,2020.11.09
07/06/2060,2060-07-06
2065.11.12,11/12/2065
2084/11/10,10.11.2084
1929.08.27,"August 27, 1929"
"December 23, 1961",12/23/1961
08/19/2043,19/08/2043
13.10.2037,13/10/2037
1908/12/01,01/12/1908
11/15/1985,1985/11/15
15-10-2008,15.10.2008
28/11/2095,2095-11-28
1999.02.12,"February 12, 1999"
2078/10/23,"October 23, 2078"
2010-01-05,05.01.2010
"October 23, 1998",10.23.1998
28/11/2047,28-11-2047
"January 12, 1955",12/01/1955
07/01/2094,2094-07-01
10.12.1956,1956.12.10
21.03.2003,21-03-2003
"March 08, 1946",1946.03.08
03/02/1913,1913.03.02
2064/12/12,2064.12.12
02/08/1973,08-02-1973
17.01.2093,2093/01/17
09.07.2073,07.09.2073
20.09.1964,1964/09/20
1951-10-20,1951.10.20
"April 20, 1902",1902-04-20
19/08/2005,19.08.2005
"April 16, 1988",16.04.1988
06/01/2017,2017-01-06
16-10-1953,10.16.1953
06-07-1902,06.07.1902
2087-09-29,09/29/2087
07.09.2073,"July 09, 2073"
11.06.2006,06/11/2006
06.27.2028,2028-06-27
26/04/2032,"April 26, 2032"
03-03-2079,03/03/2079
2007/07/18,2007.07.18
1929-02-03,03.02.1929
2029-04-23,"April 23, 2029"
08/18/2004,2004.08.18
12.22.1968,22-12-1968
1942.12.24,"December 24, 1942"
09/26/2027,09.26.2027
1974.10.18,18-10-1974
2022.08.05,05/08/2022
03/16/1929,"March 16, 1929"
"October 05, 1992",10/05/1992
10/01/2064,10-01-2064
08/11/2040,08.11.2040
2044/05/11,05/11/2044
1964.03.10,1964-03-10
26.05.1914,"May 26, 1914"
25.02.1985,25/02/1985
15-01-1941,01.15.1941
09/09/1955,1955-09-09
17.05.2084,2084/05/17
2082.02.15,15-02-2082
2071-02-11,11.02.2071
1904.10.17,1904-10-17
2075/03/26,03/26/2075
03.29.1993,03/29/1993
1936-01-08,"January 08, 1936"
06/23/2006,23/06/2006
23.01.2021,23/01/2021
1933.05.31,1933-05-31
1974/10/12,1974-10-12
09/05/2091,09-05-2091
05.21.2036,21.05.2036
13.06.2069,13-06-2069
"May 03, 2045",03-05-2045
1969.05.31,"May 31, 1969"
2076/10/10,2076-10-10
20-10-2010,10.20.2010
07-02-2029,2029-02-07
05/13/2063,2063.05.13
"December 09, 1974",1974/12/09
18.05.1978,05/18/1978
"July 24, 2013",24-07-2013
"October 17, 2033",2033-10-17
07.22.1963,1963.07.22
29/03/1930,29.03.1930
1982/04/11,11.04.1982
19/05/2089,05/19/2089
07/09/1979,1979-07-09
"March 14, 1917",1917-03-14
30/05/2094,30-05-2094
06/19/2048,2048.06.19
11/06/1903,1903.06.11
02-07-2097,2097.07.02
2066-02-17,02.17.2066
21.09.1918,09/21/1918
26.02.1967,1967-02-26
2095-10-05,"October 05, 2095"
1941.03.04,1941-03-04
"April 17, 1995",17.04.1995
2021.10.21,2021-10-21
1988/08/13,13.08.1988
06/14/1940,"June 14, 1940"
18-03-2028,18.03.2028
1975/12/21,21-12-1975
02.23.1903,"February 23, 1903"
15/11/2022,11/15/2022
10.08.2003,2003-08-10
01-03-1966,1966.03.01
09.24.1928,24-09-1928
12/28/2061,2061-12-28
08.02.2082,2082/08/02
11/19/2081,2081-11-19
25/09/2068,2068.09.25
04.14.1996,14/04/1996
28/01/1980,01/28/1980
1930.06.04,"June 04, 1930"
2075/01/25,25.01.2075
"April 15, 2065",04.15.2065
2054-11-28,2054.11.28
16/06/2033,2033.06.16
2041/03/07,2041-03-07
06-06-1961,06.06.1961
"August 16, 1924",16-08-1924
07.17.1992,"July 17, 1992"
2097.08.31,31/08/2097
02.11.1968,1968/02/11
01.05.2030,"January 05, 2030"
"September 15, 1955",1955/09/15
2058-09-06,"September 06, 2058"
1999-04-15,"April 15, 1999"
01.06.2064,2064/06/01
2015/07/07,07.07.2015
30/04/1923,1923-04-30
18.04.2063,2063/04/18
"September 08, 2060",2060-09-08
2025.02.07,07.02.2025
2047-06-22,06.22.2047
11-09-1918,1918-09-11
11.01.1941,1941.01.11
06.03.1945,"March 06, 1945"
14-05-2028,14/05/2028
1993/06/29,29/06/1993
06-12-1977,06.12.1977
15/05/1974,1974.05.15
2095.07.08,08-07-2095
23/12/2033,2033/12/23
2041.02.18,18.02.2041
10.10.1925,10.10.1925
"November 29, 2026",2026.11.29
1921.08.03,03/08/1921
2088/11/27,2088.11.27
08.01.1936,01-08-1936
"November 27, 1986",27-11-1986
"April 16, 2020",04/16/2020
2008-01-15,15.01.2008
1936.05.10,10/05/1936
"February 08, 2044",08.02.2044
02.28.2036,28.02.2036
18.10.1985,1985/10/18
14/11/2083,2083.11.14
07/01/2041,2041-07-01
01/24/2020,01.24.2020
1928/06/19,1928.06.19
2070.08.09,2070-08-09
02-10-2055,2055/10/02
03/24/1900,24-03-1900
04/22/1977,22.04.1977
07.24.2099,24-07-2099
1992/10/14,1992.10.14
05/15/2064,2064-05-15
08-06-1974,06.08.1974
28-02-2013,"February 28, 2013"
"July 03, 2006",07/03/2006
05.03.1928,1928.05.03
1963.11.22,22/11/1963
07.14.2026,2026-07-14
17/07/2085,"July 17, 2085"
28-06-2053,28/06/2053
09.10.1973,"October 09, 1973"
2008-09-26,"September 26, 2008"
04/03/2080,"March 04, 2080"
29/09/2038,2038.09.29
04.18.1955,1955.04.18
09/27/1970,27-09-1970
26/08/2023,2023/08/26
2040.02.07,2040-02-07
08.13.2031,13-08-2031
1917-06-27,06.27.1917
1964/06/28,06.28.1964
02/11/1948,11/02/1948
20/09/2091,09/20/2091
03.30.1910,30-03-1910
2085/02/09,09/02/2085
07/02/1953,02.07.1953
"August 21, 1919",1919-08-21
23/08/1900,08/23/1900
18/11/2059,18.11.2059
2001/05/27,05/27/2001
15/10/2092,2092.10.15
07/06/2011,07.06.2011
17-05-2090,"May 17, 2090"
12/16/2024,16/12/2024
2024-07-05,05/07/2024
"December 01, 1908",1908/12/01
01.07.2060,"July 01, 2060"
05/26/1995,26.05.1995
2025-08-09,2025/08/09
15.08.1941,15-08-1941
24/02/1913,1913/02/24
2039/10/18,18.10.2039
01/22/1946,22.01.1946
21-03-1929,03/21/1929
09/23/1952,1952.09.23
09/09/2047,09.09.2047
1988.03.11,11.03.1988
2027-07-10,07.10.2027
03.08.2056,"August 03, 2056"
1976.10.28,28.10.1976
1965/05/10,10-05-1965
"December 12, 2072",12/12/2072
01.13.1929,"January 13, 1929"
1989-03-31,31.03.1989
28-10-2081,10.28.2081
2057-04-10,10/04/2057
"November 12, 2055",11.12.2055
18/05/1908,05.18.1908
2086-07-16,16.07.2086
01.18.2091,18.01.2091
"April 29, 1948",04.29.1948
30-05-1923,05.30.1923
08.12.2062,2062.08.12
26-07-2055,26.07.2055
"September 04, 2072",2072/09/04
20/08/2003,08/20/2003
10-04-2054,04/10/2054
14-08-2052,08.14.2052
28.10.1942,28-10-1942
09/05/1902,05/09/1902
1922-03-27,27.03.1922
2054/09/23,2054-09-23
1929-09-20,09.20.1929
03.07.2081,07/03/2081
2064.07.18,18.07.2064
2087.07.25,25/07/2087
1995.09.26,26.09.1995
06.22.2064,22-06-2064
1945/11/14,11/14/1945
11/14/1950,14/11/1950
"June 17, 2037",06.17.2037
13.03.2060,03/13/2060
2034/01/28,2034-01-28
18-04-2092,2092-04-18
1947-05-21,05.21.1947
"July 06, 1981",1981/07/06
24-06-2002,2002-06-24
20/06/2050,20-06-2050
2091.09.30,2091/09/30
1987-10-09,09-10-1987
04/05/2037,05/04/2037
2038-05-04,"May 04, 2038"
09.23.1978,09/23/1978
11/07/1955,11.07.1955
2045-08-21,08.21.2045
"July 24, 2026",2026-07-24
19-10-1944,1944.10.19
05/01/2045,2045.05.01
16.09.2028,09.16.2028
"February 21, 1971",1971/02/21
04.10.2026,2026/04/10
11.23.1963,"November 23, 1963"
1932.06.20,"June 20, 1932"
2033/12/21,21-12-2033
09/04/2037,04/09/2037
11.01.1951,01.11.1951
06.18.1966,"June 18, 1966"
08.07.1934,07/08/1934
06.15.1986,1986.06.15
2074-01-11,01.11.2074
1960/05/06,1960-05-06
01/12/1965,12/01/1965
08/02/1964,"February 08, 1964"
02-12-1964,12/02/1964
07/30/2071,2071-07-30
"January 03, 1978",1978.01.03
"December 07, 1965",07.12.1965
04/28/1982,04.28.1982
"April 17, 2074",04/17/2074
1948.06.11,"June 11, 1948"
06/10/1922,1922-10-06
1985/04/28,04/28/1985
02/19/2021,2021-02-19
"June 06, 2005",2005-06-06
08.17.1920,08/17/1920
09.10.2073,10.09.2073
2078-06-07,2078.06.07
03-09-1980,03.09.1980
1970/04/01,1970-04-01
18.09.2075,2075/09/18
1921/09/20,20.09.1921
05/22/1926,22/05/1926
26/03/2042,"March 26, 2042"
05/06/2084,2084-05-06
1963.05.29,1963/05/29
01/09/2050,01.09.2050
15/10/1916,1916-10-15
04.09.1943,04/09/1943
03/26/2011,26-03-2011
18/08/2091,2091/08/18
1919/03/02,03/02/1919
03-11-2022,2022-11-03
2077.05.13,2077/05/13
06/30/2085,30.06.2085
01.29.1964,1964-01-29
20-06-1911,"June 20, 1911"
29/12/2009,29.12.2009
12.06.2056,2056.06.12
06/01/2026,06-01-2026
24-04-1986,04.24.1986
"April 13, 2017",2017/04/13
"February 20, 1925",1925-02-20
1920-03-17,17-03-1920
"March 25, 1960",1960.03.25
24/03/1968,03/24/1968
22/03/2046,03/22/2046
1945.12.02,1945/12/02
2051/02/16,02.16.2051
30.12.2003,12.30.2003
14/06/2087,2087-06-14
15.06.2025,06/15/2025
2004-07-21,2004.07.21
2017.10.23,10.23.2017
2041-06-29,29/06/2041
25/06/1981,06/25/1981
2020/10/10,10/10/2020
08/23/1963,23.08.1963
"September 09, 1987",1987.09.09
07/20/2069,20.07.2069
"June 23, 2082",23.06.2082
20.11.2095,11/20/2095
1971-12-17,1971/12/17
"November 18, 1951",1951.11.18
01/05/2094,05/01/2094
"February 17, 1977",1977-02-17
02.28.1922,1922-02-28
"March 15, 1990",1990/03/15
27/06/1949,1949.06.27
2089.09.07,09.07.2089
2038.09.05,05/09/2038
01.06.1992,1992.01.06
29-03-2058,2058.03.29
16-09-2099,2099/09/16
2005/09/16,09.16.2005
1942/11/23,23/11/1942
07/27/1971,27-07-1971
29/07/1963,07.29.1963
12.11.2061,2061/12/11
2063-09-10,10/09/2063
25-09-2057,2057-09-25
02.09.2054,02-09-2054
28-04-2076,2076.04.28
"February 19, 2033",19-02-2033
2052/07/20,"July 20, 2052"
2052/09/05,2052-09-05
06.06.1907,1907.06.06
"June 26, 1996",26-06-1996
26/11/1983,11/26/1983
2029.10.30,2029-10-30
2099/05/15,2099-05-15
10.05.1970,10/05/1970
03/20/2091,"March 20, 2091"
13.01.2044,2044-01-13
05.26.2063,2063-05-26
26/02/1945,02.26.1945
15/03/1912,15.03.1912
16/02/2057,02.16.2057
1929-04-03,03/04/1929
23-05-2046,"May 23, 2046"
19.09.2071,09.19.2071
1970-10-31,10/31/1970
"January 06, 2035",01/06/2035
04.29.1939,1939.04.29
2015.10.26,"October 26, 2015"
02-11-1945,1945-11-02
18-05-1908,18/05/1908
06/28/1995,1995/06/28
30-12-1913,12.30.1913
01/04/2087,01-04-2087
10/31/1902,1902.10.31
14.03.2022,14/03/2022
23.01.2006,01/23/2006
"May 22, 2023",2023/05/22
"May 19, 2055",2055-05-19
03.29.1997,"March 29, 1997"
"August 19, 1982",19-08-1982
24.11.2032,2032/11/24
06/03/1971,03/06/1971
"December 01, 2075",2075/12/01
2036-12-13,12.13.2036
1974/06/15,1974-06-15
05-09-2016,09/05/2016
09/04/1965,"April 09, 1965"
02-05-1982,"May 02, 1982"
07-09-1965,1965.09.07
1955-11-26,26-11-1955
08/15/2012,15.08.2012
"December 16, 1942",1942-12-16
27.06.1968,27/06/1968
23.10.1982,23-10-1982
1952.03.13,"March 13, 1952"
03.07.1943,"March 07, 1943"
1940.01.02,1940/01/02
22-07-1988,1988.07.22
"October 14, 2088",10/14/2088
07.31.2054,"July 31, 2054"
"June 23, 1950",1950-06-23
2045/04/26,2045-04-26
09.04.2011,04.09.2011
15.10.1946,"October 15, 1946"
01.03.2075,01/03/2075
2038/09/13,13/09/2038
1925/10/01,10.01.1925
25/09/1910,"September 25, 1910"
2086/03/15,15-03-2086
01/20/2022,01.20.2022
11.04.1979,11/04/1979
03/30/1911,1911/03/30
1979.04.13,1979/04/13
19/10/2044,10.19.2044
10/25/2095,2095-10-25
2040/08/22,2040-08-22
18-09-2024,09/18/2024
09.28.1943,"September 28, 1943"
21.06.2013,06/21/2013
18.02.2077,"February 18, 2077"
"October 22, 1927",1927-10-22
10/21/1951,10.21.1951
15.06.1913,15/06/1913
08.05.1951,1951-08-05
1983.09.21,21-09-1983
09/03/1925,1925-03-09
05/25/1951,1951-05-25
07.20.2069,20.07.2069
"January 22, 2003",01/22/2003
23-11-1960,11/23/1960
27-03-1947,1947/03/27
01.01.1995,1995.01.01
2093-05-01,05.01.2093
21/06/2075,21.06.2075
"March 10, 1998",1998-03-10
1954.09.26,09/26/1954
11.05.2064,11/05/2064
18.10.2025,10/18/2025
04/04/1917,04/04/1917
31-07-1985,1985.07.31
2053.02.11,02.11.2053
30-04-2047,2047.04.30
29-11-1919,11/29/1919
09/07/2018,09.07.2018
11.08.2032,08.11.2032
"November 10, 1967",1967/11/10
12/04/1996,04.12.1996
"January 06, 2031",06-01-2031
1901.03.23,"March 23, 1901"
03.06.1975,06.03.1975
1924-08-20,20.08.1924
18-10-2043,10/18/2043
2004-03-16,2004.03.16
11/09/1936,"November 09, 1936"
12.27.1909,"December 27, 1909"
19.08.2027,08/19/2027
2049-01-14,14/01/2049
13.07.1990,07.13.1990
07/11/1978,1978.07.11
03.10.2035,2035/10/03
24/07/1936,24.07.1936
26.08.1949,1949.08.26
24.05.1943,24-05-1943
26-06-2097,2097-06-26
2071.12.13,13/12/2071
2062-09-23,23/09/2062
10/23/2037,2037.10.23
23-01-1951,01/23/1951
02-05-1980,05/02/1980
1908-08-05,08/05/1908
2065-09-29,2065.09.29
1952/12/08,08.12.1952
1997-07-24,24-07-1997
"November 11, 2013",2013-11-11
"July 05, 1927",05-07-1927
06.21.2025,2025.06.21
08/06/1971,"June 08, 1971"
10/18/1988,18-10-1988
14-07-1959,1959-07-14
1918-04-14,14.04.1918
1918/01/03,03.01.1918
2036.12.01,12/01/2036
"May 14, 2033",14/05/2033
2018-10-23,2018/10/23
13/01/2088,01.13.2088
06/23/2046,23-06-2046
25/06/1942,1942/06/25
"August 12, 1926",1926-08-12
1930-07-15,15-07-1930
1937.02.06,06.02.1937
25.10.1922,1922-10-25
10/04/2069,"October 04, 2069"
14-06-2060,2060-06-14
12-07-1984,1984.07.12
2061-05-21,21/05/2061
04.12.1929,1929.04.12
29/11/2042,29-11-2042
1993-04-20,20.04.1993
1955/04/04,04/04/1955
12-10-1916,1916.10.12
2034/10/01,2034.10.01
19-08-1921,19.08.1921
28/02/1992,28.02.1992
2022/03/12,2022-03-12
"April 04, 2096",04.04.2096
13-03-1969,03.13.1969
02/04/1992,1992/04/02
10.03.2095,03/10/2095
09.19.2054,2054-09-19
2099/05/27,27.05.2099
1930/10/04,10/04/1930
1955/10/23,"October 23, 1955"
2097/05/16,16.05.2097
29-11-1936,1936/11/29
2003.07.29,07.29.2003
2071.12.05,12.05.2071
2002/11/21,11/21/2002
1982-03-06,1982/03/06
03.02.2016,2016-02-03
2068.07.07,2068-07-07
2020.08.25,2020/08/25
02-09-1905,02.09.1905
13.08.2068,2068-08-13
11-09-1989,09/11/1989
2010-01-24,2010.01.24
"June 18, 1925",18-06-1925
14.01.1953,1953/01/14
2013-06-19,2013.06.19
"July 28, 1946",28/07/1946
"February 26, 1964",02.26.1964
"February 17, 1944",1944.02.17
2056.01.01,2056-01-01
1955-05-27,1955.05.27
2055/09/24,"September 24, 2055"
24/01/1965,1965/01/24
2032.11.04,2032-11-04
1962/07/27,"July 27, 1962"
23/10/2032,10/23/2032
10/07/1978,07/10/1978
2089/04/20,2089.04.20
2087/08/18,"August 18, 2087"
2098/01/05,01.05.2098
15/06/1939,1939.06.15
2057-01-12,2057/01/12
22/03/2074,2074/03/22
2006/02/10,10.02.2006
1929/03/31,03.31.1929
10/28/2071,28-10-2071
10.31.2075,2075-10-31
29.01.2001,29-01-2001
