input,output
01/09/1960,09/01/1960
09/22/1935,22/09/1935
2014-09-10,10/09/2014
04/06/1952,1952-06-04
30/01/2090,01/30/2090
29/07/1988,1988-07-29
25/04/1933,04/25/1933
06/04/1947,04/06/1947
01/09/1978,1978-09-01
12/06/2089,06/12/2089
18/08/2068,2068-08-18
1946-10-03,03/10/1946
04/05/2081,2081-04-05
10/17/1969,1969-10-17
04/02/1915,1915-04-02
1940-10-19,19/10/1940
03/26/1909,1909-03-26
12/09/1925,1925-09-12
20/07/1989,1989-07-20
17/07/2002,2002-07-17
03/11/2055,2055-03-11
07/23/1954,23/07/1954
2037-04-10,10/04/2037
06/03/1953,1953-03-06
07/07/1933,1933-07-07
31/07/2002,2002-07-31
03/12/2009,12/03/2009
19/07/2043,2043-07-19
01/24/1975,24/01/1975
2056-07-16,16/07/2056
27/02/1924,02/27/1924
1945-04-25,04/25/1945
07/15/2011,2011-07-15
1908-06-04,04/06/1908
07/23/1907,1907-07-23
10/16/2025,16/10/2025
03/30/2082,30/03/2082
06/19/1971,19/06/1971
06/23/1921,23/06/1921
30/07/2055,2055-07-30
09/23/1950,23/09/1950
01/26/1941,1941-01-26
2063-09-20,20/09/2063
09/18/2014,2014-09-18
1969-02-07,07/02/1969
2044-11-02,11/02/2044
29/08/1921,1921-08-29
01/01/2013,2013-01-01
14/09/1959,1959-09-14
06/27/2039,27/06/2039
1951-12-09,12/09/1951
1940-09-12,09/12/1940
08/19/1904,19/08/1904
1959-12-01,12/01/1959
23/01/1940,1940-01-23
2064-01-28,01/28/2064
05/21/1911,1911-05-21
03/24/1962,24/03/1962
11/21/2031,21/11/2031
01/22/2099,2099-01-22
1985-09-06,09/06/1985
12/03/2033,03/12/2033
26/12/1983,12/26/1983
01/29/2007,29/01/2007
22/12/2063,2063-12-22
09/23/2003,23/09/2003
27/07/2034,07/27/2034
10/09/2060,09/10/2060
19/03/1922,03/19/1922
21/06/2032,2032-06-21
26/08/2055,08/26/2055
05/03/2052,2052-05-03
06/11/1941,11/06/1941
11/30/1938,30/11/1938
10/30/2044,30/10/2044
1962-03-20,20/03/1962
10/03/1989,03/10/1989
10/16/1969,1969-10-16
07/15/2032,2032-07-15
04/15/1929,1929-04-15
11/03/1949,1949-11-03
20/03/1908,03/20/1908
09/07/2093,2093-07-09
2063-03-30,30/03/2063
2051-05-28,28/05/2051
10/17/2030,2030-10-17
2064-04-13,13/04/2064
2008-08-24,08/24/2008
2047-06-16,06/16/2047
1982-09-08,08/09/1982
07/18/1958,1958-07-18
11/13/1932,13/11/1932
1997-05-14,14/05/1997
1956-01-24,01/24/1956
1942-03-27,03/27/1942
03/30/2054,2054-03-30
24/01/1920,1920-01-24
05/29/1998,1998-05-29
05/16/1935,1935-05-16
08/02/2059,02/08/2059
10/07/2091,07/10/2091
12/26/1948,26/12/1948
03/23/1927,23/03/1927
03/03/1972,1972-03-03
12/12/1977,12/12/1977
06/03/1972,03/06/1972
2055-04-25,04/25/2055
2045-10-03,10/03/2045
2009-09-27,27/09/2009
1973-11-28,11/28/1973
07/23/1963,23/07/1963
04/22/1990,1990-04-22
12/03/2057,03/12/2057
23/03/1904,1904-03-23
03/07/2008,2008-03-07
21/06/1935,06/21/1935
17/03/1984,1984-03-17
05/23/2052,23/05/2052
11/09/2058,09/11/2058
08/09/1995,1995-08-09
1915-06-22,22/06/1915
03/02/2035,2035-03-02
09/26/2038,26/09/2038
1953-05-05,05/05/1953
24/06/2017,06/24/2017
05/28/1943,1943-05-28
1921-08-26,08/26/1921
2008-10-01,01/10/2008
2065-03-26,03/26/2065
28/09/2081,09/28/2081
10/15/2033,2033-10-15
01/29/1973,29/01/1973
31/03/1971,1971-03-31
30/04/1974,04/30/1974
1909-07-06,06/07/1909
2099-04-12,04/12/2099
04/08/2099,2099-08-04
15/09/2031,09/15/2031
07/27/1966,27/07/1966
16/10/2056,2056-10-16
07/05/1958,1958-07-05
2039-01-27,01/27/2039
1968-11-01,01/11/1968
22/01/1985,1985-01-22
09/05/2070,2070-05-09
2089-12-26,26/12/2089
27/08/1922,08/27/1922
1991-12-17,12/17/1991
02/27/2067,2067-02-27
2085-04-15,15/04/2085
06/02/2044,02/06/2044
2016-04-02,02/04/2016
1921-11-19,19/11/1921
11/28/2041,28/11/2041
06/26/2060,2060-06-26
18/07/1932,1932-07-18
18/07/1995,07/18/1995
06/08/2091,2091-06-08
13/11/2072,11/13/2072
12/26/2093,26/12/2093
1985-04-10,04/10/1985
01/07/2092,2092-07-01
18/06/2027,2027-06-18
16/04/1931,1931-04-16
2047-11-14,14/11/2047
1962-08-07,08/07/1962
12/18/2061,2061-12-18
05/19/2057,19/05/2057
13/09/2027,2027-09-13
11/10/2052,10/11/2052
16/07/2046,07/16/2046
10/15/2065,2065-10-15
03/10/2087,2087-10-03
03/05/1980,1980-03-05
08/26/1997,26/08/1997
2067-07-16,07/16/2067
08/30/2022,2022-08-30
1939-08-08,08/08/1939
11/03/1988,03/11/1988
06/28/2070,2070-06-28
09/02/1977,1977-09-02
11/17/1972,17/11/1972
1997-05-18,18/05/1997
1908-03-11,03/11/1908
02/11/2033,11/02/2033
03/08/2025,08/03/2025
1904-10-11,10/11/1904
1981-11-14,11/14/1981
10/03/1990,03/10/1990
1987-04-14,04/14/1987
03/08/2018,08/03/2018
11/28/1932,28/11/1932
30/08/2008,2008-08-30
2082-05-26,26/05/2082
1992-12-13,12/13/1992
1959-06-12,06/12/1959
1965-03-10,03/10/1965
07/02/2002,2002-07-02
2056-04-07,07/04/2056
27/07/1918,07/27/1918
16/07/1990,07/16/1990
07/14/1973,1973-07-14
24/05/2086,2086-05-24
11/11/2038,2038-11-11
16/09/2077,09/16/2077
23/10/1942,10/23/1942
15/08/2078,2078-08-15
06/11/2074,2074-06-11
05/05/2069,2069-05-05
05/10/2044,10/05/2044
01/04/1930,04/01/1930
20/11/1922,11/20/1922
2080-09-07,09/07/2080
2098-02-23,23/02/2098
07/27/1936,27/07/1936
1934-09-23,23/09/1934
10/22/2024,2024-10-22
02/09/1945,09/02/1945
06/11/1939,1939-11-06
1946-02-20,20/02/1946
2091-05-04,04/05/2091
04/26/1971,26/04/1971
2079-08-26,26/08/2079
22/07/1994,07/22/1994
07/06/2040,2040-06-07
31/08/2021,08/31/2021
01/09/1918,09/01/1918
1985-01-26,26/01/1985
01/30/1973,30/01/1973
13/09/1970,1970-09-13
1967-12-18,18/12/1967
01/28/1991,28/01/1991
10/03/1935,03/10/1935
1943-12-28,28/12/1943
2022-07-05,07/05/2022
2011-12-29,29/12/2011
2090-11-29,29/11/2090
09/22/1950,22/09/1950
1983-07-23,23/07/1983
12/11/1993,11/12/1993
10/16/1966,1966-10-16
20/07/1980,1980-07-20
1971-11-14,14/11/1971
21/01/1965,1965-01-21
12/25/2086,2086-12-25
2027-10-09,09/10/2027
12/11/2051,2051-12-11
17/08/1921,1921-08-17
22/05/1931,05/22/1931
1967-01-18,01/18/1967
02/03/1950,03/02/1950
1946-06-08,06/08/1946
16/07/1945,07/16/1945
08/09/1979,1979-08-09
2003-02-20,02/20/2003
21/04/1979,04/21/1979
28/02/2031,02/28/2031
05/06/2087,2087-05-06
10/24/1997,1997-10-24
08/02/1989,1989-08-02
1934-02-19,02/19/1934
1941-03-17,03/17/1941
03/09/2012,2012-09-03
11/02/2077,2077-11-02
2011-02-28,28/02/2011
18/03/2001,2001-03-18
1948-01-25,01/25/1948
1926-11-04,04/11/1926
01/12/1951,12/01/1951
10/02/1974,02/10/1974
1924-11-07,11/07/1924
1941-07-27,07/27/1941
23/01/1979,01/23/1979
28/03/1945,03/28/1945
1907-06-19,06/19/1907
12/12/2036,12/12/2036
1934-11-23,23/11/1934
2009-11-28,28/11/2009
06/01/1945,01/06/1945
1999-01-07,01/07/1999
09/08/1980,08/09/1980
10/22/1951,22/10/1951
06/26/2006,26/06/2006
11/20/1960,20/11/1960
2017-09-27,27/09/2017
14/02/2084,02/14/2084
29/09/1984,1984-09-29
2003-06-06,06/06/2003
07/31/2019,2019-07-31
07/17/1926,1926-07-17
1940-11-26,11/26/1940
17/04/2018,2018-04-17
05/05/2084,05/05/2084
2064-08-31,31/08/2064
2022-03-04,04/03/2022
1923-12-16,12/16/1923
1950-07-02,02/07/1950
05/10/2081,2081-05-10
11/13/2045,2045-11-13
27/11/2042,11/27/2042
1943-01-14,14/01/1943
1948-04-18,04/18/1948
1972-09-02,02/09/1972
09/11/1967,1967-11-09
29/05/1921,05/29/1921
2070-06-03,03/06/2070
17/06/1979,1979-06-17
02/11/1999,1999-02-11
07/12/1912,12/07/1912
08/05/2074,2074-08-05
12/30/1946,30/12/1946
02/11/1970,1970-02-11
07/19/1941,19/07/1941
15/10/2026,10/15/2026
17/03/2007,03/17/2007
01/31/2092,31/01/2092
1941-06-24,06/24/1941
05/15/2079,2079-05-15
12/29/2053,2053-12-29
10/18/1966,1966-10-18
23/07/1922,07/23/1922
26/02/1962,1962-02-26
1968-08-01,08/01/1968
01/05/1969,1969-01-05
03/12/2098,2098-03-12
07/18/2000,2000-07-18
2083-11-09,11/09/2083
1928-01-19,19/01/1928
15/12/1940,12/15/1940
07/14/2031,2031-07-14
1902-05-07,07/05/1902
11/06/1996,06/11/1996
2023-03-26,26/03/2023
07/24/2088,24/07/2088
1916-02-21,02/21/1916
26/02/1993,1993-02-26
06/05/2074,2074-05-06
02/07/1949,07/02/1949
01/01/2065,2065-01-01
09/01/1959,01/09/1959
1904-11-02,02/11/1904
14/04/1920,1920-04-14
07/10/2055,10/07/2055
1954-11-24,11/24/1954
03/25/2010,2010-03-25
19/08/1908,08/19/1908
14/08/2096,08/14/2096
1903-02-14,14/02/1903
02/28/2040,2040-02-28
08/10/1986,10/08/1986
04/19/1908,1908-04-19
04/22/1990,1990-04-22
1949-09-20,09/20/1949
15/04/2094,04/15/2094
1919-02-14,02/14/1919
03/21/2092,2092-03-21
02/28/1926,28/02/1926
03/14/2007,2007-03-14
1932-07-19,19/07/1932
11/04/1916,04/11/1916
1951-03-09,03/09/1951
07/14/1976,1976-07-14
09/05/1911,05/09/1911
19/12/1950,1950-12-19
14/06/2058,06/14/2058
04/10/2020,10/04/2020
16/12/2042,2042-12-16
18/05/2093,2093-05-18
08/13/2051,2051-08-13
01/31/2064,31/01/2064
1920-02-01,01/02/1920
2006-04-02,02/04/2006
04/05/2043,05/04/2043
15/11/2076,11/15/2076
11/10/1904,1904-10-11
10/02/2082,02/10/2082
03/24/2043,2043-03-24
2030-03-31,03/31/2030
09/17/1907,1907-09-17
21/12/1971,12/21/1971
2033-07-19,07/19/2033
03/09/1988,09/03/1988
02/10/1924,10/02/1924
10/31/2098,2098-10-31
1902-04-19,04/19/1902
2076-08-12,08/12/2076
2044-03-16,03/16/2044
01/18/2094,18/01/2094
2013-02-01,01/02/2013
1913-06-02,06/02/1913
06/07/1967,1967-07-06
2011-12-09,12/09/2011
2026-02-06,06/02/2026
2000-10-06,06/10/2000
1952-12-07,12/07/1952
1990-08-15,15/08/1990
03/17/1982,1982-03-17
1960-08-31,31/08/1960
05/14/2071,14/05/2071
09/24/2021,2021-09-24
02/01/2071,2071-01-02
11/01/2018,2018-01-11
11/12/1978,1978-11-12
05/06/1967,06/05/1967
2039-05-28,28/05/2039
2084-04-13,13/04/2084
10/24/2061,2061-10-24
1994-07-24,07/24/1994
10/20/1952,20/10/1952
11/06/2049,06/11/2049
05/03/1911,03/05/1911
10/12/1942,12/10/1942
23/04/1986,1986-04-23
19/12/2034,12/19/2034
03/12/1982,1982-12-03
11/15/1970,15/11/1970
17/12/2078,2078-12-17
18/09/2085,2085-09-18
2002-07-21,21/07/2002
05/16/1983,16/05/1983
28/09/2065,09/28/2065
1910-06-25,25/06/1910
2083-09-13,09/13/2083
2026-06-14,14/06/2026
10/30/2008,30/10/2008
1938-08-17,17/08/1938
1985-12-26,12/26/1985
03/19/2006,19/03/2006
08/26/2044,26/08/2044
11/26/2089,2089-11-26
03/23/1953,1953-03-23
2031-01-20,20/01/2031
12/26/2054,26/12/2054
1943-05-31,05/31/1943
09/18/2075,18/09/2075
1966-03-28,03/28/1966
05/17/1951,17/05/1951
04/14/1971,1971-04-14
1915-11-10,10/11/1915
05/18/1970,18/05/1970
09/14/1991,1991-09-14
11/19/2031,2031-11-19
2050-09-11,09/11/2050
2060-05-03,03/05/2060
02/21/2073,21/02/2073
1907-11-01,01/11/1907
10/28/2052,2052-10-28
22/12/1984,12/22/1984
2061-01-12,01/12/2061
06/14/1931,14/06/1931
26/10/1906,1906-10-26
1984-01-11,01/11/1984
12/01/1912,01/12/1912
16/11/1998,11/16/1998
1940-11-19,11/19/1940
1973-12-26,12/26/1973
1984-03-04,03/04/1984
03/26/2043,2043-03-26
09/10/2057,10/09/2057
07/12/1958,12/07/1958
1946-04-30,04/30/1946
1911-01-27,27/01/1911
2075-02-13,02/13/2075
20/05/2049,2049-05-20
28/02/1961,1961-02-28
03/01/1928,1928-01-03
1940-08-16,16/08/1940
16/01/2064,2064-01-16
09/08/1910,08/09/1910
06/01/1973,1973-06-01
06/10/2009,2009-06-10
03/22/2008,22/03/2008
2061-09-25,09/25/2061
1973-05-03,05/03/1973
03/06/2057,2057-06-03
11/29/2053,2053-11-29
09/01/1906,01/09/1906
1958-09-28,09/28/1958
27/09/2008,09/27/2008
21/07/2004,07/21/2004
06/06/1903,1903-06-06
13/11/1998,1998-11-13
04/11/1926,1926-04-11
01/01/1989,01/01/1989
10/25/2052,25/10/2052
1978-03-03,03/03/1978
13/01/2094,01/13/2094
2092-11-15,11/15/2092
1952-04-12,12/04/1952
08/27/1918,1918-08-27
17/10/2061,2061-10-17
11/18/1914,18/11/1914
1929-12-08,08/12/1929
1906-04-23,04/23/1906
02/13/1983,1983-02-13
1936-11-01,11/01/1936
10/08/2004,08/10/2004
15/06/2048,2048-06-15
11/05/1917,1917-11-05
2026-04-01,01/04/2026
2014-07-04,04/07/2014
27/07/2087,2087-07-27
04/21/2008,21/04/2008
2019-05-11,05/11/2019
1945-02-10,10/02/1945
2094-11-14,14/11/2094
1929-06-18,18/06/1929
12/01/1945,1945-12-01
03/12/1991,12/03/1991
05/20/1986,1986-05-20
06/04/2027,2027-06-04
01/16/1901,1901-01-16
28/12/1933,1933-12-28
07/15/1918,1918-07-15
01/09/2030,2030-09-01
1958-04-02,02/04/1958
12/27/1901,27/12/1901
2020-03-03,03/03/2020
2062-05-25,05/25/2062
1969-11-07,07/11/1969
02/12/2059,12/02/2059
1929-03-11,03/11/1929
1903-08-21,21/08/1903
2043-01-26,01/26/2043
05/01/1997,01/05/1997
1903-11-26,11/26/1903
02/18/1974,18/02/1974
09/14/2050,14/09/2050
1995-12-04,12/04/1995
01/07/2005,07/01/2005
02/24/1987,1987-02-24
15/06/1928,06/15/1928
1967-02-20,02/20/1967
1963-03-18,18/03/1963
29/03/1924,1924-03-29
02/09/2040,2040-02-09
07/10/1999,10/07/1999
2023-02-27,02/27/2023
04/04/2019,2019-04-04
07/30/2058,2058-07-30
1941-10-07,07/10/1941
12/09/1999,09/12/1999
18/01/1923,1923-01-18
28/07/2009,07/28/2009
30/03/2032,03/30/2032
2094-02-06,02/06/2094
12/31/2090,2090-12-31
2082-06-26,06/26/2082
23/01/2078,01/23/2078
19/10/2018,2018-10-19
1919-12-17,12/17/1919
07/03/1912,1912-03-07
1946-05-19,19/05/1946
04/25/1911,1911-04-25
18/08/2077,2077-08-18
1999-05-15,15/05/1999
06/22/2041,22/06/2041
10/22/1996,1996-10-22
10/01/2097,01/10/2097
23/10/2021,2021-10-23
19/07/2000,2000-07-19
04/25/1990,25/04/1990
03/19/1956,19/03/1956
15/01/1968,01/15/1968
2071-11-10,10/11/2071
22/10/2083,2083-10-22
09/16/2009,2009-09-16
20/07/2025,07/20/2025
1959-09-12,12/09/1959
10/21/2074,2074-10-21
04/14/2011,14/04/2011
04/05/2056,2056-05-04
02/15/1901,15/02/1901
09/14/2079,2079-09-14
1902-01-08,01/08/1902
10/11/2070,2070-11-10
2043-02-06,06/02/2043
1944-06-20,20/06/1944
21/08/1955,1955-08-21
21/09/1916,1916-09-21
2031-04-09,09/04/2031
2040-01-25,01/25/2040
18/10/2063,2063-10-18
2021-04-04,04/04/2021
1932-10-23,23/10/1932
18/11/1953,11/18/1953
01/02/1970,02/01/1970
17/05/1953,05/17/1953
08/09/2017,09/08/2017
31/05/2066,2066-05-31
09/10/1999,10/09/1999
07/02/2084,2084-02-07
2005-09-20,20/09/2005
30/01/2061,2061-01-30
2011-02-11,11/02/2011
09/11/1909,11/09/1909
2018-05-03,05/03/2018
02/11/2056,2056-02-11
2048-03-12,03/12/2048
1925-07-14,14/07/1925
08/03/1923,1923-03-08
15/04/2007,04/15/2007
1915-02-22,02/22/1915
1914-08-16,16/08/1914
1901-06-07,07/06/1901
2012-05-09,05/09/2012
16/04/2082,2082-04-16
06/17/1941,17/06/1941
10/06/1993,1993-10-06
12/24/1993,1993-12-24
10/01/2008,2008-01-10
1907-08-05,05/08/1907
1970-05-22,22/05/1970
23/07/2016,07/23/2016
22/07/2081,07/22/2081
14/02/2077,02/14/2077
10/05/1947,1947-05-10
01/29/2086,29/01/2086
02/03/1938,03/02/1938
27/03/2064,2064-03-27
10/21/1978,1978-10-21
05/06/2044,2044-05-06
2059-04-19,19/04/2059
2017-08-19,19/08/2017
2048-09-19,09/19/2048
16/03/1953,1953-03-16
2067-10-24,10/24/2067
1923-06-17,17/06/1923
1919-04-28,28/04/1919
27/04/1929,1929-04-27
16/08/2041,2041-08-16
09/27/2067,27/09/2067
09/05/1967,1967-05-09
1917-12-22,22/12/1917
02/26/2012,2012-02-26
2087-02-07,02/07/2087
07/13/1913,13/07/1913
29/12/1950,1950-12-29
2096-09-27,09/27/2096
06/05/1991,05/06/1991
27/07/1992,07/27/1992
05/06/1906,1906-05-06
27/08/1923,1923-08-27
1958-05-05,05/05/1958
02/08/1928,08/02/1928
1945-10-25,25/10/1945
04/26/2073,2073-04-26
08/11/2009,2009-11-08
1928-09-09,09/09/1928
12/09/2017,2017-09-12
1936-02-01,02/01/1936
30/08/2081,08/30/2081
07/07/2060,07/07/2060
12/01/2074,01/12/2074
12/28/1991,28/12/1991
23/02/2092,02/23/2092
1966-06-18,06/18/1966
23/09/2010,2010-09-23
01/22/1982,22/01/1982
2065-07-09,07/09/2065
21/07/2071,2071-07-21
1995-11-05,11/05/1995
28/01/1973,01/28/1973
12/12/2009,12/12/2009
02/06/1938,1938-02-06
2019-02-28,02/28/2019
24/06/1900,1900-06-24
1986-06-02,02/06/1986
28/08/2036,08/28/2036
11/11/1981,1981-11-11
04/25/2092,25/04/2092
11/24/2048,24/11/2048
1949-06-25,06/25/1949
1906-06-11,11/06/1906
12/11/1990,11/12/1990
03/10/2003,10/03/2003
09/03/1938,1938-09-03
07/04/1957,1957-07-04
2002-12-28,12/28/2002
12/17/2042,17/12/2042
02/07/1980,07/02/1980
09/01/2063,01/09/2063
03/12/2023,12/03/2023
16/05/2077,2077-05-16
2055-11-07,11/07/2055
1947-02-12,02/12/1947
06/01/1939,01/06/1939
11/12/2027,12/11/2027
31/03/1993,03/31/1993
2015-05-15,05/15/2015
05/24/1979,1979-05-24
2010-11-03,03/11/2010
1902-01-19,01/19/1902
14/05/2090,2090-05-14
2066-11-24,11/24/2066
15/03/2085,2085-03-15
2019-03-15,03/15/2019
04/09/2062,09/04/2062
09/15/2092,2092-09-15
03/02/1975,02/03/1975
30/08/2000,08/30/2000
10/03/1995,03/10/1995
2074-12-10,10/12/2074
14/10/1951,1951-10-14
19/08/1954,08/19/1954
2056-07-18,07/18/2056
07/04/1963,04/07/1963
30/10/2003,2003-10-30
1951-09-28,28/09/1951
2070-12-01,01/12/2070
02/12/2080,12/02/2080
1922-01-19,01/19/1922
23/12/2044,2044-12-23
03/19/2003,19/03/2003
07/16/1936,1936-07-16
03/28/2089,2089-03-28
25/07/2062,07/25/2062
05/11/1962,1962-05-11
08/08/2073,2073-08-08
1920-11-16,11/16/1920
1942-08-18,18/08/1942
16/05/1945,1945-05-16
1936-06-16,06/16/1936
14/01/2013,2013-01-14
06/04/2008,04/06/2008
1941-01-14,01/14/1941
06/02/1975,02/06/1975
2090-09-07,09/07/2090
28/06/1901,1901-06-28
04/24/2001,2001-04-24
2022-07-31,07/31/2022
12/31/1908,1908-12-31
22/02/2081,2081-02-22
2058-10-25,25/10/2058
07/01/2072,01/07/2072
03/05/1998,05/03/1998
22/08/1912,1912-08-22
1928-06-23,23/06/1928
1976-01-12,01/12/1976
1983-02-18,02/18/1983
03/24/2016,2016-03-24
02/29/2004,29/02/2004
07/11/2004,11/07/2004
02/12/1966,1966-02-12
10/06/1962,1962-10-06
09/08/2063,08/09/2063
21/03/1970,1970-03-21
08/20/2005,2005-08-20
1904-06-03,03/06/1904
23/12/2097,12/23/2097
11/10/1995,10/11/1995
01/15/1962,15/01/1962
2014-05-08,08/05/2014
01/17/1943,17/01/1943
07/11/1920,1920-07-11
30/07/2092,2092-07-30
16/02/1939,02/16/1939
1916-12-14,14/12/1916
17/11/2066,2066-11-17
03/10/2048,10/03/2048
2062-02-19,02/19/2062
05/14/2092,14/05/2092
09/28/1917,28/09/1917
1903-05-18,05/18/1903
2045-05-31,05/31/2045
12/18/1922,18/12/1922
1940-11-12,12/11/1940
04/14/1924,1924-04-14
05/14/1900,1900-05-14
02/25/1907,25/02/1907
06/30/2040,30/06/2040
12/01/2059,01/12/2059
20/11/2057,2057-11-20
2064-02-12,12/02/2064
2036-10-14,14/10/2036
1951-08-12,08/12/1951
15/03/2096,2096-03-15
07/25/2071,2071-07-25
1971-05-11,11/05/1971
02/28/2038,28/02/2038
2068-05-02,02/05/2068
24/10/1926,1926-10-24
12/15/1901,15/12/1901
25/04/1981,1981-04-25
14/01/2034,2034-01-14
09/16/1992,1992-09-16
21/06/1964,06/21/1964
08/09/2020,2020-08-09
03/08/2000,08/03/2000
1962-07-27,07/27/1962
03/12/1906,12/03/1906
1924-05-26,05/26/1924
2066-08-03,03/08/2066
07/07/1986,07/07/1986
2027-05-29,05/29/2027
10/20/1960,20/10/1960
06/07/2044,2044-06-07
2084-09-23,23/09/2084
27/06/2074,06/27/2074
08/16/1901,16/08/1901
19/04/1918,1918-04-19
11/07/1915,1915-11-07
29/01/2082,2082-01-29
15/07/2097,07/15/2097
03/16/1903,1903-03-16
2029-05-12,12/05/2029
29/03/1926,03/29/1926
27/08/1929,1929-08-27
1964-11-23,11/23/1964
03/10/2081,2081-03-10
05/05/1944,1944-05-05
03/11/2015,11/03/2015
2001-10-19,19/10/2001
12/31/1962,1962-12-31
2039-07-05,05/07/2039
28/03/1931,03/28/1931
11/04/1911,1911-04-11
25/12/2093,12/25/2093
22/11/2015,11/22/2015
06/26/1907,1907-06-26
03/26/1935,1935-03-26
1985-11-11,11/11/1985
2013-07-19,07/19/2013
14/06/2067,2067-06-14
05/28/2046,2046-05-28
05/23/2014,2014-05-23
1960-01-12,01/12/1960
15/11/1925,11/15/1925
1935-02-15,02/15/1935
2083-03-09,03/09/2083
12/30/2034,30/12/2034
1945-08-26,26/08/1945
04/29/1959,1959-04-29
24/08/1957,1957-08-24
1973-06-04,04/06/1973
2055-12-19,12/19/2055
07/28/1968,1968-07-28
1940-02-23,02/23/1940
24/08/1926,1926-08-24
26/01/1933,1933-01-26
1967-01-13,13/01/1967
31/10/1925,10/31/1925
2064-03-08,08/03/2064
23/10/1910,1910-10-23
15/04/2088,2088-04-15
21/12/2053,2053-12-21
1948-07-29,29/07/1948
04/23/2047,2047-04-23
19/08/1929,1929-08-19
03/12/1980,12/03/1980
03/13/2080,2080-03-13
05/22/2078,2078-05-22
12/09/2096,09/12/2096
01/11/1973,1973-01-11
2076-12-11,11/12/2076
09/22/2032,2032-09-22
20/05/2064,05/20/2064
17/03/2017,03/17/2017
07/18/1985,18/07/1985
2092-04-20,20/04/2092
2004-11-17,11/17/2004
02/06/1947,06/02/1947
2007-09-13,09/13/2007
29/10/2087,10/29/2087
1924-02-14,14/02/1924
1956-04-18,04/18/1956
06/20/1954,1954-06-20
1964-07-14,14/07/1964
02/28/2027,2027-02-28
11/23/1900,1900-11-23
28/03/1959,1959-03-28
2031-08-19,19/08/2031
11/04/1960,04/11/1960
08/11/2022,2022-11-08
2006-08-19,08/19/2006
24/08/1931,1931-08-24
05/23/1934,1934-05-23
04/08/2064,2064-08-04
22/05/1959,1959-05-22
02/03/2057,2057-03-02
1952-10-23,23/10/1952
10/06/1936,06/10/1936
1987-11-14,14/11/1987
03/02/2057,02/03/2057
06/11/2050,2050-11-06
05/10/1956,1956-10-05
18/06/1934,06/18/1934
2030-09-23,23/09/2030
10/12/2028,2028-12-10
06/03/1940,03/06/1940
19/04/1981,04/19/1981
1952-09-26,09/26/1952
2004-07-24,07/24/2004
05/17/2068,2068-05-17
24/02/2072,2072-02-24
28/05/2049,2049-05-28
04/08/1940,1940-08-04
14/07/2068,07/14/2068
10/23/1985,1985-10-23
07/11/1934,1934-11-07
1991-03-10,10/03/1991
22/04/1949,1949-04-22
26/07/1990,07/26/1990
26/05/1934,05/26/1934
03/07/1999,1999-03-07
2085-03-16,16/03/2085
1959-07-20,07/20/1959
1901-02-05,05/02/1901
24/08/1960,08/24/1960
09/22/2001,2001-09-22
1912-05-28,28/05/1912
2079-06-16,06/16/2079
11/16/2020,2020-11-16
29/02/1960,1960-02-29
1966-03-12,03/12/1966
1923-02-13,02/13/1923
2026-06-18,18/06/2026
1932-09-24,24/09/1932
2007-08-12,08/12/2007
2062-04-20,20/04/2062
1981-08-25,08/25/1981
19/12/1968,1968-12-19
02/22/2020,2020-02-22
2017-05-24,05/24/2017
25/06/2055,2055-06-25
1913-06-09,06/09/1913
2078-08-14,14/08/2078
03/18/2081,2081-03-18
2021-04-03,04/03/2021
11/01/1913,1913-01-11
09/10/2031,2031-09-10
08/08/1909,08/08/1909
2023-10-24,24/10/2023
1949-07-19,07/19/1949
23/03/2036,03/23/2036
2030-12-14,12/14/2030
1951-09-07,09/07/1951
2003-03-16,16/03/2003
08/22/2098,22/08/2098
02/15/2009,15/02/2009
05/27/1911,1911-05-27
26/01/2070,2070-01-26
19/07/1991,07/19/1991
01/15/1913,1913-01-15
2059-01-01,01/01/2059
31/01/2000,2000-01-31
07/03/2047,03/07/2047
2015-05-30,30/05/2015
22/01/1931,01/22/1931
02/12/2078,2078-02-12
23/12/1996,12/23/1996
26/05/1904,05/26/1904
02/28/1914,28/02/1914
02/04/1913,1913-04-02
1957-11-07,11/07/1957
1994-11-30,30/11/1994
1941-05-22,05/22/1941
